Date,Ticker,Open,High,Low,Close,Volume
2020-01-07,BBRI.JK,2960.8433753778895,2960.8433753778895,2940.701613146834,2954.12939453125,114344885.0
2020-01-07,BHAT.JK,622.5,635.0,615.0,625.0,81301050.0
2020-01-07,BMRI.JK,2790.9932459781044,2790.9932459781044,2736.799202366879,2745.83154296875,70895600.0
2020-01-07,BOGA.JK,1330.0,1340.0,1330.0,1340.0,8531200.0
2020-01-07,BRIS.JK,307.7436174043893,307.7436174043893,300.1450202078148,302.0446472167969,6479383.0
2020-01-07,MDKA.JK,1156.08740234375,1180.4774169921875,1136.575439453125,1165.8433837890625,88010552.0
2020-01-07,MEDC.JK,670.7601030055009,670.7601030055009,652.2308358107178,667.0542602539062,87204127.0
2020-01-07,NATO.JK,1100.0,1105.0,1080.0,1090.0,57619000.0
2020-01-07,SMMA.JK,9900.0,9900.0,9900.0,9900.0,0.0
2020-01-07,TCPI.JK,6823.474609375,7072.506529425183,6823.474609375,6823.474609375,8230400.0
2020-01-07,TLKM.JK,3105.9844270502854,3137.5975000991434,3098.0811587880708,3113.8876953125,51837600.0
2020-01-07,UNTR.JK,13304.415772058825,13319.814401424634,13027.240443474266,13088.8349609375,3667600.0
2020-01-08,ADRO.JK,539.7659948608805,541.5299360205565,530.9462890625,530.9462890625,55121100.0
2020-01-08,ANTM.JK,771.5746112633806,793.1269747064918,767.2641385747584,780.195556640625,217122000.0
2020-01-08,ARTO.JK,355.6251525878906,379.33349609375,355.6251525878906,355.6251525878906,70523.0
2020-01-08,ASII.JK,4909.527949146679,5001.123619839714,4909.527949146679,4964.4853515625,15150400.0
2020-01-08,BBCA.JK,5803.525624532186,5868.782659290794,5803.525624532186,5812.2265625,53692500.0
2020-01-08,BBNI.JK,2978.2303010574497,2988.1577353943076,2938.520563710017,2948.447998046875,40926800.0
2020-01-08,BBRI.JK,2940.701416015625,2954.1291964999036,2913.845674738216,2940.701416015625,188929583.0
2020-01-08,BHAT.JK,622.5,635.0,615.0,625.0,81301050.0
2020-01-08,BMRI.JK,2727.7668294270834,2727.7668294270834,2664.540445963542,2709.7021484375,105080600.0
2020-01-08,BOGA.JK,1340.0,1350.0,1340.0,1340.0,10958400.0
2020-01-08,BRIS.JK,302.0446124182238,302.0446124182238,296.3456726074219,296.3456726074219,4161553.0
2020-01-08,MDKA.JK,1185.35546875,1219.50146484375,1185.35546875,1214.62353515625,126431785.0
2020-01-08,MEDC.JK,681.8775875549837,696.7010098863876,667.05416522358,678.1716918945312,113456936.0
2020-01-08,NATO.JK,1090.0,1095.0,1060.0,1095.0,31535200.0
2020-01-08,SMMA.JK,9900.0,9900.0,9900.0,9900.0,0.0
2020-01-08,TCPI.JK,6773.66796875,6898.183924057904,6723.861586626838,6773.66796875,7133200.0
2020-01-08,TLKM.JK,3098.081440304487,3121.791247245593,3082.27490234375,3082.27490234375,52402600.0
2020-01-08,UNTR.JK,13088.835579502611,13304.416400812066,13073.436949409079,13273.619140625,4886000.0
2020-01-09,ADRO.JK,536.2381636705685,538.0021049984323,520.3626917197951,527.41845703125,41270800.0
2020-01-09,ANTM.JK,771.5746064619584,775.8850791237571,754.3327158147638,758.6431884765625,109423800.0
2020-01-09,ARTO.JK,358.12078857421875,359.36859130859375,356.87298583984375,358.12078857421875,63311.0
2020-01-09,ASII.JK,4982.8048011363635,5037.76220703125,4946.166530539773,5037.76220703125,19691200.0
2020-01-09,BBCA.JK,5864.43212890625,5877.483535721323,5855.731191029535,5864.43212890625,40363500.0
2020-01-09,BBNI.JK,2978.2304243607955,3057.64990234375,2978.2304243607955,3057.64990234375,43770600.0
2020-01-09,BBRI.JK,2954.12939453125,2967.5571759156655,2933.9876323001945,2954.12939453125,79280569.0
2020-01-09,BHAT.JK,622.5,635.0,615.0,625.0,81301050.0
2020-01-09,BMRI.JK,2727.766893262987,2790.9932782061687,2718.7345525568185,2781.9609375,75587000.0
2020-01-09,BOGA.JK,1340.0,1350.0,1340.0,1345.0,7197400.0
2020-01-09,BRIS.JK,296.3457067494199,305.8439606751918,294.4460500202224,302.0446472167969,5053168.0
2020-01-09,MDKA.JK,1199.989501953125,1204.867431640625,1136.575439453125,1141.453369140625,83361316.0
2020-01-09,MEDC.JK,663.3483632012367,663.3483632012367,652.2308349609375,652.2308349609375,88531380.0
2020-01-09,NATO.JK,1095.0,1110.0,1090.0,1105.0,58853200.0
2020-01-09,SMMA.JK,9900.0,9900.0,9900.0,9900.0,0.0
2020-01-09,TCPI.JK,6773.667997056159,7022.699908712636,6773.667997056159,6873.28076171875,6240200.0
2020-01-09,TLKM.JK,3098.081261837121,3137.5976044625945,3098.081261837121,3129.6943359375,37580300.0
2020-01-09,UNTR.JK,13319.815798331258,13335.214429311987,13104.23496460104,13135.0322265625,2290600.0
2020-01-10,ADRO.JK,536.2381898941533,552.1136626212827,534.4742484800278,546.8218383789062,97200800.0
2020-01-10,ANTM.JK,758.6431408898305,762.95361328125,745.711723715572,762.95361328125,47623200.0
2020-01-10,ARTO.JK,358.12078857421875,358.12078857421875,355.6251525878906,355.6251525878906,49687.0
2020-01-10,ASII.JK,5056.080442994506,5074.399575034341,5001.123046875,5001.123046875,17687600.0
2020-01-10,BBCA.JK,5886.184120512895,5938.389744641612,5838.328965061571,5851.38037109375,73362000.0
2020-01-10,BBNI.JK,3057.6499576506876,3107.287132287874,3047.7225227232507,3067.577392578125,41985000.0
2020-01-10,BBRI.JK,2974.27128783554,2974.27128783554,2947.4155435743382,2960.843505859375,137292491.0
2020-01-10,BHAT.JK,622.5,635.0,615.0,625.0,81301050.0
2020-01-10,BMRI.JK,2781.961067076254,2790.993408203125,2763.896384822512,2790.993408203125,64231800.0
2020-01-10,BOGA.JK,1345.0,1355.0,1345.0,1355.0,10515300.0
2020-01-10,BRIS.JK,302.04461413257485,307.74358369593506,298.2453308105469,298.2453308105469,6331327.0
2020-01-10,MDKA.JK,1141.453369140625,1151.2093505859375,1126.8193359375,1146.3314208984375,50409430.0
2020-01-10,MEDC.JK,652.2308600046952,663.348388671875,648.5249636788236,663.348388671875,79371495.0
2020-01-10,NATO.JK,1105.0,1115.0,1100.0,1110.0,29468100.0
2020-01-10,SMMA.JK,9900.0,9900.0,9900.0,9900.0,0.0
2020-01-10,TCPI.JK,6947.9903352156925,6997.7967175469885,6873.28076171875,6873.28076171875,5507200.0
2020-01-10,TLKM.JK,3145.5009765625,3153.404245347833,3121.791170206501,3145.5009765625,48099000.0
2020-01-10,UNTR.JK,13258.219072594804,13766.37381056882,13242.82044417135,13704.779296875,5071900.0
2020-01-13,ADRO.JK,559.1693511085389,562.6972334499177,548.5857040844024,552.1135864257812,79898600.0
2020-01-13,ANTM.JK,762.9536343278555,767.2641068381824,750.022216796875,750.022216796875,47500600.0
2020-01-13,ARTO.JK,368.1032409667969,368.1032409667969,355.6251525878906,358.12078857421875,64913.0
2020-01-13,ASII.JK,5019.442985672383,5074.400390625,5001.123850688177,5074.400390625,29585200.0
2020-01-13,BBCA.JK,5864.4317578993705,5881.83363255189,5860.08128923624,5868.7822265625,67855000.0
2020-01-13,BBNI.JK,3077.504694408159,3097.359563404341,3057.6498254119774,3087.43212890625,24716600.0
2020-01-13,BBRI.JK,2974.271179450515,3027.982666015625,2967.55719855266,3027.982666015625,122488655.0
2020-01-13,BHAT.JK,622.5,635.0,615.0,625.0,81301050.0
2020-01-13,BMRI.JK,2790.993408203125,2800.025749329996,2763.896384822512,2790.993408203125,75399600.0
2020-01-13,BOGA.JK,1355.0,1365.0,1350.0,1355.0,9195700.0
2020-01-13,BRIS.JK,300.14502166331835,307.74361889674094,298.2453649249088,303.9443054199219,11107456.0
2020-01-13,MDKA.JK,1151.2093505859375,1165.8433837890625,1117.0633544921875,1121.94140625,76214954.0
2020-01-13,MEDC.JK,667.054255005102,670.7600977275368,644.819091796875,644.819091796875,48694786.0
2020-01-13,NATO.JK,1110.0,1115.0,1090.0,1100.0,57162000.0
2020-01-13,SMMA.JK,9900.0,9900.0,9900.0,9900.0,0.0
2020-01-13,TCPI.JK,6873.280993385037,6972.893761405109,6798.571417369982,6823.474609375,6513400.0
2020-01-13,TLKM.JK,3161.307285204715,3185.01708984375,3153.404016991703,3185.01708984375,61913800.0
2020-01-13,UNTR.JK,13858.768196685196,14259.1326112561,13858.768196685196,14197.5380859375,4773700.0
2020-01-14,ADRO.JK,557.4054972330729,559.169438680013,541.5300242106119,550.3497314453125,68815800.0
2020-01-14,ANTM.JK,750.0221622242647,750.0221622242647,728.4698012408088,732.7802734375,98284800.0
2020-01-14,ARTO.JK,358.12078857421875,375.590087890625,358.12078857421875,359.36859130859375,72927.0
2020-01-14,ASII.JK,5111.038240758385,5257.59130859375,5074.399973799543,5257.59130859375,41214400.0
2020-01-14,BBCA.JK,5868.781749297785,5990.5948619592655,5864.431280988446,5977.54345703125,93582000.0
2020-01-14,BBNI.JK,3107.287164578772,3117.214599609375,3067.5774244563595,3117.214599609375,40286800.0
2020-01-14,BBRI.JK,3048.1245317141875,3088.408055466034,3034.696570257665,3068.26611328125,174258629.0
2020-01-14,BHAT.JK,622.5,635.0,615.0,625.0,81301050.0
2020-01-14,BMRI.JK,2818.0900705645163,2818.0900705645163,2781.9607106854837,2800.025390625,104134400.0
2020-01-14,BOGA.JK,1355.0,1360.0,1345.0,1355.0,10112800.0
2020-01-14,BRIS.JK,305.8439621583314,309.6432756351505,302.04464868151234,303.9443054199219,7575446.0
2020-01-14,MDKA.JK,1131.6973876953125,1131.6973876953125,1097.5513916015625,1112.185302734375,46835941.0
2020-01-14,MEDC.JK,641.1133390428736,644.819182285355,633.7015991210938,633.7015991210938,51977598.0
2020-01-14,NATO.JK,1100.0,1105.0,1085.0,1095.0,29636100.0
2020-01-14,SMMA.JK,9900.0,9900.0,9900.0,9900.0,0.0
2020-01-14,TCPI.JK,6848.3775705531025,6997.7967175469885,6823.474379387455,6873.28076171875,5176500.0
2020-01-14,TLKM.JK,3145.500820806962,3161.3073575949365,3113.887747231013,3121.791015625,95058600.0
2020-01-14,UNTR.JK,14320.724914819659,14320.724914819659,13827.968788718337,13981.955078125,5819100.0
2020-01-15,ADRO.JK,548.5857310149629,548.5857310149629,520.3626708984375,520.3626708984375,79941500.0
2020-01-15,ANTM.JK,732.7803560359749,745.7117740836686,715.5384653057167,719.8489379882812,73346600.0
2020-01-15,ARTO.JK,355.6251525878906,360.61639404296875,354.3773498535156,360.61639404296875,81743.0
2020-01-15,ASII.JK,5239.271891276042,5312.548421223958,5147.6762288411455,5275.91015625,38535100.0
2020-01-15,BBCA.JK,5977.544101762528,6142.8619153483905,5916.637538862473,5947.0908203125,75623500.0
2020-01-15,BBNI.JK,3097.3595849450326,3127.141888646427,3037.7949775422435,3047.722412109375,35369800.0
2020-01-15,BBRI.JK,3068.2657563808334,3074.979736328125,3041.410197209346,3074.979736328125,112825318.0
2020-01-15,BHAT.JK,622.5,635.0,615.0,625.0,81301050.0
2020-01-15,BMRI.JK,2800.025602851818,2818.0902841605393,2745.8315589256536,2763.896240234375,89795200.0
2020-01-15,BOGA.JK,1355.0,1360.0,1345.0,1355.0,8413800.0
2020-01-15,BRIS.JK,303.9443054199219,305.8439621583314,300.14502166331835,303.9443054199219,18503677.0
2020-01-15,MDKA.JK,1112.185302734375,1141.453369140625,1112.185302734375,1117.0633544921875,58847201.0
2020-01-15,MEDC.JK,637.407374253222,637.407374253222,611.4663696289062,611.4663696289062,62901798.0
2020-01-15,NATO.JK,1095.0,1100.0,1085.0,1095.0,59447000.0
2020-01-15,SMMA.JK,9900.0,9900.0,9900.0,9900.0,0.0
2020-01-15,TCPI.JK,6873.2799696180555,6972.892722800926,6723.86083984375,6723.86083984375,6513200.0
2020-01-15,TLKM.JK,3129.6941622704576,3129.6941622704576,3058.5647494915834,3066.468017578125,147583300.0
2020-01-15,UNTR.JK,13920.361052911932,13920.361052911932,13366.010391512784,13550.7939453125,5589000.0
2020-01-16,ADRO.JK,522.1266375690901,530.9463442847842,513.306930853396,518.5987548828125,47679400.0
2020-01-16,ANTM.JK,732.7803211099297,741.4012660641642,724.1593761556952,728.4698486328125,52551000.0
2020-01-16,ARTO.JK,361.86419677734375,361.86419677734375,361.86419677734375,361.86419677734375,77736.0
2020-01-16,ASII.JK,5220.95263671875,5275.910032894736,5184.314372601425,5220.95263671875,38504400.0
2020-01-16,BBCA.JK,5920.98835680885,5994.946330406022,5912.287418738594,5960.142578125,88931500.0
2020-01-16,BBNI.JK,3047.7224675958805,3087.432206587358,3027.867598100142,3057.64990234375,38027400.0
2020-01-16,BBRI.JK,3068.26611328125,3081.6940747377726,3027.9825895294034,3068.26611328125,147387255.0
2020-01-16,BHAT.JK,622.5,635.0,615.0,625.0,81301050.0
2020-01-16,BMRI.JK,2745.8312810430466,2772.928300263866,2718.734261822227,2727.7666015625,145432200.0
2020-01-16,BOGA.JK,1355.0,1355.0,1330.0,1355.0,11131800.0
2020-01-16,BRIS.JK,303.9443054199219,305.8439621583314,300.14502166331835,303.9443054199219,11672405.0
2020-01-16,MDKA.JK,1126.8193359375,1160.9654541015625,1121.94140625,1156.08740234375,72935130.0
2020-01-16,MEDC.JK,611.4663696289062,626.2897932089714,607.7604736562851,611.4663696289062,80324881.0
2020-01-16,NATO.JK,1095.0,1110.0,1095.0,1105.0,30911800.0
2020-01-16,SMMA.JK,9900.0,9900.0,9900.0,9900.0,0.0
2020-01-16,TCPI.JK,6748.764851120283,6873.280807783019,6524.636129127359,6599.345703125,5951000.0
2020-01-16,TLKM.JK,3074.3713740361204,3074.3713740361204,3026.951764153815,3042.75830078125,118903100.0
2020-01-16,UNTR.JK,13550.794716752282,13566.193347112228,13366.011152432933,13489.2001953125,2716100.0
2020-01-17,ADRO.JK,518.5987651928051,523.8905893274256,515.0708824363915,522.1266479492188,20952100.0
2020-01-17,ANTM.JK,724.1593627929688,728.469835190546,719.8488903953915,724.1593627929688,36767000.0
2020-01-17,ARTO.JK,361.86419677734375,361.86419677734375,361.86419677734375,361.86419677734375,18432.0
2020-01-17,ASII.JK,5184.31494140625,5239.27234361197,5129.3575392005305,5184.31494140625,26714800.0
2020-01-17,BBCA.JK,5951.441735795454,5994.946426846591,5916.637982954545,5981.89501953125,38249500.0
2020-01-17,BBNI.JK,3057.6498254119774,3087.43212890625,3047.7223909138866,3087.43212890625,33630000.0
2020-01-17,BBRI.JK,3101.8353363704928,3115.2632964420077,3088.4077369166616,3108.54931640625,133295352.0
2020-01-17,BHAT.JK,622.5,635.0,615.0,625.0,81301050.0
2020-01-17,BMRI.JK,2736.7993614418992,2800.025749329996,2718.7346791881573,2790.993408203125,130500200.0
2020-01-17,BOGA.JK,1355.0,1360.0,1350.0,1360.0,9166300.0
2020-01-17,BRIS.JK,303.94430394599436,303.94430394599436,300.1450202078148,302.0446472167969,2375145.0
2020-01-17,MDKA.JK,1156.08740234375,1180.4774169921875,1146.3314208984375,1170.721435546875,57480044.0
2020-01-17,MEDC.JK,618.8780517578125,633.7014752673933,611.4663667214253,618.8780517578125,88773772.0
2020-01-17,NATO.JK,1105.0,1130.0,1105.0,1125.0,62540700.0
2020-01-17,SMMA.JK,9900.0,9900.0,9900.0,9900.0,0.0
2020-01-17,TCPI.JK,6624.249073334854,6923.087377395073,6524.636305314782,6823.474609375,5350300.0
2020-01-17,TLKM.JK,3050.6618530593832,3058.5651221087596,3003.242238763123,3011.1455078125,119904100.0
2020-01-17,UNTR.JK,13458.401942361508,13458.401942361508,13335.21290856415,13412.2060546875,2689700.0
2020-01-20,ADRO.JK,523.8905728968178,525.6545142197027,504.4872183450838,506.25115966796875,23993600.0
2020-01-20,ANTM.JK,724.1593639445755,732.7803087534395,676.7441674958235,685.3651123046875,164357600.0
2020-01-20,ARTO.JK,361.86419677734375,361.86419677734375,361.86419677734375,361.86419677734375,50488.0
2020-01-20,ASII.JK,5202.633461216518,5220.952593122211,5111.037801688059,5129.35693359375,22389100.0
2020-01-20,BBCA.JK,6047.151602219733,6068.90394611261,5942.740351533925,5947.0908203125,93554500.0
2020-01-20,BBNI.JK,3067.577246255433,3097.359549617136,2988.157770624224,2998.085205078125,35184600.0
2020-01-20,BBRI.JK,3148.8329867035477,3148.8329867035477,3108.549465178752,3128.69140625,90022804.0
2020-01-20,BHAT.JK,622.5,635.0,615.0,625.0,81301050.0
2020-01-20,BMRI.JK,2818.0904008709017,2818.0904008709017,2745.8316726434423,2754.864013671875,24031800.0
2020-01-20,BOGA.JK,1360.0,1365.0,1355.0,1360.0,10977100.0
2020-01-20,BRIS.JK,303.94427817236993,307.74359130859375,302.044621604258,307.74359130859375,17468928.0
2020-01-20,MDKA.JK,1175.5994873046875,1185.35546875,1160.9654541015625,1170.721435546875,84226424.0
2020-01-20,MEDC.JK,622.5839210479207,629.9956598398286,581.8195447212573,592.9370727539062,80286018.0
2020-01-20,NATO.JK,1125.0,1130.0,1070.0,1120.0,33505000.0
2020-01-20,SMMA.JK,9900.0,9900.0,9900.0,9900.0,0.0
2020-01-20,TCPI.JK,6848.377512462103,6873.280703416512,6674.05517578125,6674.05517578125,7036000.0
2020-01-20,TLKM.JK,3019.0487768618764,3034.8553149606296,3003.242238763123,3011.1455078125,73599200.0
2020-01-20,UNTR.JK,13350.612679414971,13427.605832122093,13119.633221293605,13242.822265625,2160500.0
2020-01-21,ADRO.JK,502.72322530038787,513.3068721488171,493.9035195933635,499.1953430175781,38058600.0
2020-01-21,ANTM.JK,685.3651123046875,698.2965295179835,672.4336950913915,685.3651123046875,72996000.0
2020-01-21,ARTO.JK,361.86419677734375,384.3247375488281,361.86419677734375,368.1032409667969,248435.0
2020-01-21,ASII.JK,5147.67626953125,5147.67626953125,5074.399739004115,5147.67626953125,12520300.0
2020-01-21,BBCA.JK,5990.595389995882,5999.296327381497,5938.389765682193,5942.740234375,103984500.0
2020-01-21,BBNI.JK,3008.012451171875,3037.794752668626,2978.230149675124,3008.012451171875,32903600.0
2020-01-21,BBRI.JK,3135.4052734375,3142.1192535522478,3115.2633330932567,3135.4052734375,81224962.0
2020-01-21,BHAT.JK,622.5,635.0,615.0,625.0,81301050.0
2020-01-21,BMRI.JK,2800.025618912338,2800.025618912338,2754.863915381494,2781.9609375,39166600.0
2020-01-21,BOGA.JK,1360.0,1370.0,1345.0,1350.0,9040400.0
2020-01-21,BRIS.JK,307.74361889674094,307.74361889674094,300.14502166331835,303.9443054199219,5808826.0
2020-01-21,MDKA.JK,1175.5994873046875,1180.4774169921875,1126.8193359375,1141.453369140625,45695618.0
2020-01-21,MEDC.JK,592.9371090300075,604.0546911796426,585.5254232214586,596.6430053710938,73858955.0
2020-01-21,NATO.JK,1120.0,1130.0,1115.0,1120.0,55729200.0
2020-01-21,SMMA.JK,9900.0,9900.0,9900.0,9900.0,0.0
2020-01-21,TCPI.JK,6698.957651548032,6898.183157913773,6649.151274956597,6723.86083984375,7009800.0
2020-01-21,TLKM.JK,3011.145192124237,3082.2746061114235,3011.145192124237,3074.371337890625,78014400.0
2020-01-21,UNTR.JK,13150.431828291814,13227.424988879004,12888.655082295372,12981.046875,4442200.0
2020-01-22,ADRO.JK,499.1954136663304,500.9593550573775,479.79205836481225,481.5559997558594,63630500.0
2020-01-22,ANTM.JK,689.675578327922,693.9860506924716,650.8813270469765,663.812744140625,129107000.0
2020-01-22,ARTO.JK,368.1032409667969,399.2984313964844,368.1032409667969,398.0506286621094,460006.0
2020-01-22,ASII.JK,5147.676065499442,5184.314329310826,5111.037801688059,5129.35693359375,20100300.0
2020-01-22,BBCA.JK,5964.491834138569,5999.29557934142,5947.089961537144,5951.4404296875,94311500.0
2020-01-22,BBNI.JK,3027.86767578125,3057.6499807889345,3008.012805776127,3027.86767578125,44490400.0
2020-01-22,BBRI.JK,3142.119163041138,3162.2607421875,3135.4051831197917,3162.2607421875,90609115.0
2020-01-22,BHAT.JK,622.5,635.0,615.0,625.0,81301050.0
2020-01-22,BMRI.JK,2800.025650415665,2836.155013646835,2790.9933096078726,2818.09033203125,122175200.0
2020-01-22,BOGA.JK,1350.0,1355.0,1345.0,1350.0,10760000.0
2020-01-22,BRIS.JK,303.94427235699095,307.7435854205223,300.1449890136719,300.1449890136719,11170000.0
2020-01-22,MDKA.JK,1141.453369140625,1141.453369140625,1112.185302734375,1121.94140625,37045977.0
2020-01-22,MEDC.JK,596.6429326457895,596.6429326457895,566.9960327148438,566.9960327148438,66933759.0
2020-01-22,NATO.JK,1120.0,1130.0,1120.0,1120.0,28095900.0
2020-01-22,SMMA.JK,9900.0,9900.0,9900.0,9900.0,0.0
2020-01-22,TCPI.JK,6748.764748644473,6798.571130553289,6649.151984826843,6674.05517578125,7140600.0
2020-01-22,TLKM.JK,3074.3714264390383,3074.3714264390383,3042.758352645321,3050.66162109375,45839800.0
2020-01-22,UNTR.JK,12996.444293272149,13088.836077347543,12688.4716796875,12688.4716796875,2864000.0
2020-01-23,ADRO.JK,476.2641608196756,490.37569151062894,465.68051280146057,486.8478088378906,66076300.0
2020-01-23,ANTM.JK,676.7441269312149,681.0545990772736,659.5022383469801,672.4336547851562,38416900.0
2020-01-23,ARTO.JK,399.2984313964844,411.7765197753906,393.05938720703125,405.5374755859375,236414.0
2020-01-23,ASII.JK,5165.99609375,5202.63436391844,5129.35782358156,5165.99609375,18020200.0
2020-01-23,BBCA.JK,5990.5946430407075,5999.29557934142,5942.739493386787,5951.4404296875,87728000.0
2020-01-23,BBNI.JK,3027.8674874897874,3067.5772250306372,2998.08518433415,3037.794921875,44155400.0
2020-01-23,BBRI.JK,3168.9753577762804,3195.830922230969,3148.8334139719514,3182.4033203125,153849977.0
2020-01-23,BHAT.JK,622.5,635.0,615.0,625.0,81301050.0
